ntree=50; bag.fraction=0.1; mtry=5; interaction.depth=3,,,,,,,,,
0.025,0.223,-0.198,-0.355,0.102,0.147,-0.045,-0.050,0.850,0.058
0.218,0.061,0.157,-0.355,0.135,0.130,0.005,-0.050,0.850,0.058
0.101,0.129,-0.029,-0.020,0.102,0.146,-0.044,-0.049,0.661,-0.001
0.136,0.145,-0.009,-0.020,0.136,0.131,0.005,-0.049,0.661,-0.001
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=7; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.015,0.248,-0.233,-0.424,0.095,0.149,-0.054,-0.063,0.882,0.069
0.237,0.045,0.192,-0.424,0.140,0.131,0.009,-0.063,0.882,0.069
0.115,0.124,-0.010,0.019,0.096,0.146,-0.050,-0.057,0.687,-0.002
0.121,0.150,-0.028,0.019,0.139,0.131,0.007,-0.057,0.687,-0.002
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=7; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.013,0.261,-0.248,-0.454,0.094,0.151,-0.057,-0.074,0.893,0.072
0.244,0.038,0.206,-0.454,0.146,0.129,0.017,-0.074,0.893,0.072
0.094,0.138,-0.044,-0.051,0.095,0.148,-0.052,-0.068,0.669,0.006
0.143,0.137,0.007,-0.051,0.145,0.130,0.016,-0.068,0.669,0.006
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=7; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.021,0.270,-0.248,-0.451,0.094,0.152,-0.058,-0.074,0.899,0.074
0.234,0.031,0.203,-0.451,0.143,0.127,0.016,-0.074,0.899,0.074
0.091,0.113,-0.022,-0.009,0.095,0.147,-0.052,-0.066,0.677,-0.003
0.147,0.160,-0.013,-0.009,0.144,0.130,0.014,-0.066,0.677,-0.003
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=9; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.044,0.186,-0.142,-0.244,0.105,0.142,-0.037,-0.034,0.764,0.038
0.194,0.093,0.101,-0.244,0.132,0.135,-0.003,-0.034,0.764,0.038
0.105,0.134,-0.029,-0.019,0.105,0.142,-0.037,-0.034,0.651,0.003
0.131,0.141,-0.010,-0.019,0.131,0.134,-0.003,-0.034,0.651,0.003
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=9; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.033,0.234,-0.201,-0.359,0.101,0.149,-0.049,-0.058,0.838,0.055
0.213,0.055,0.158,-0.359,0.137,0.128,0.009,-0.058,0.838,0.055
0.088,0.139,-0.050,-0.066,0.101,0.148,-0.047,-0.057,0.658,0.001
0.152,0.136,0.016,-0.066,0.138,0.129,0.009,-0.057,0.658,0.001
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=9; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.023,0.239,-0.216,-0.390,0.095,0.153,-0.058,-0.073,0.888,0.069
0.221,0.047,0.174,-0.390,0.141,0.126,0.015,-0.073,0.888,0.069
0.095,0.117,-0.021,-0.003,0.096,0.148,-0.052,-0.066,0.663,0.004
0.140,0.158,-0.018,-0.003,0.142,0.128,0.014,-0.066,0.663,0.004
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=9; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.013,0.271,-0.258,-0.472,0.091,0.155,-0.065,-0.087,0.902,0.072
0.243,0.029,0.214,-0.472,0.148,0.126,0.022,-0.087,0.902,0.072
0.107,0.118,-0.010,0.017,0.093,0.152,-0.059,-0.079,0.674,-0.001
0.129,0.157,-0.028,0.017,0.148,0.128,0.020,-0.079,0.674,-0.001
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=9; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.011,0.266,-0.255,-0.467,0.089,0.155,-0.066,-0.091,0.911,0.075
0.241,0.029,0.212,-0.467,0.150,0.125,0.025,-0.091,0.911,0.075
0.087,0.126,-0.038,-0.039,0.089,0.150,-0.061,-0.084,0.672,0.000
0.150,0.149,0.001,-0.039,0.151,0.128,0.023,-0.084,0.672,0.000
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=10; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.042,0.178,-0.136,-0.230,0.105,0.142,-0.037,-0.034,0.773,0.036
0.193,0.099,0.094,-0.230,0.131,0.134,-0.003,-0.034,0.773,0.036
0.095,0.118,-0.023,-0.007,0.105,0.141,-0.036,-0.034,0.646,0.002
0.141,0.157,-0.016,-0.007,0.132,0.134,-0.002,-0.034,0.646,0.002
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=10; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.036,0.221,-0.185,-0.328,0.100,0.149,-0.049,-0.056,0.835,0.054
0.206,0.063,0.143,-0.328,0.137,0.130,0.007,-0.056,0.835,0.054
0.100,0.136,-0.036,-0.032,0.100,0.147,-0.047,-0.055,0.670,0.004
0.136,0.139,-0.003,-0.032,0.138,0.130,0.008,-0.055,0.670,0.004
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=10; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.022,0.242,-0.220,-0.398,0.096,0.154,-0.058,-0.072,0.866,0.064
0.224,0.046,0.178,-0.398,0.140,0.126,0.014,-0.072,0.866,0.064
0.087,0.135,-0.049,-0.059,0.097,0.151,-0.055,-0.067,0.678,0.004
0.150,0.140,0.010,-0.059,0.140,0.127,0.013,-0.067,0.678,0.004
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=10; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.019,0.270,-0.251,-0.457,0.093,0.158,-0.065,-0.086,0.903,0.074
0.239,0.033,0.206,-0.457,0.145,0.124,0.021,-0.086,0.903,0.074
0.104,0.145,-0.042,-0.044,0.095,0.154,-0.059,-0.077,0.675,0.005
0.133,0.130,0.003,-0.044,0.146,0.128,0.018,-0.077,0.675,0.005
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=10; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.013,0.268,-0.255,-0.467,0.089,0.156,-0.067,-0.091,0.919,0.078
0.243,0.031,0.212,-0.467,0.149,0.126,0.023,-0.091,0.919,0.078
0.086,0.115,-0.029,-0.022,0.088,0.151,-0.062,-0.082,0.659,0.004
0.151,0.159,-0.008,-0.022,0.149,0.130,0.019,-0.082,0.659,0.004
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=12; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.046,0.170,-0.124,-0.206,0.105,0.143,-0.039,-0.039,0.753,0.038
0.190,0.108,0.083,-0.206,0.131,0.131,0.000,-0.039,0.753,0.038
0.103,0.126,-0.023,-0.006,0.105,0.143,-0.039,-0.040,0.618,0.004
0.133,0.149,-0.017,-0.006,0.132,0.131,0.001,-0.040,0.618,0.004
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=12; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.043,0.218,-0.174,-0.306,0.098,0.151,-0.052,-0.062,0.837,0.054
0.196,0.064,0.132,-0.306,0.137,0.128,0.009,-0.062,0.837,0.054
0.090,0.131,-0.041,-0.042,0.098,0.148,-0.050,-0.059,0.658,0.008
0.145,0.144,0.001,-0.042,0.138,0.129,0.009,-0.059,0.658,0.008
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=12; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.026,0.247,-0.221,-0.399,0.095,0.155,-0.060,-0.076,0.882,0.064
0.227,0.049,0.179,-0.399,0.143,0.126,0.016,-0.076,0.882,0.064
0.089,0.131,-0.042,-0.046,0.095,0.152,-0.057,-0.073,0.663,0.002
0.148,0.144,0.005,-0.046,0.145,0.129,0.016,-0.073,0.663,0.002
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=12; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.024,0.268,-0.244,-0.443,0.091,0.156,-0.065,-0.088,0.904,0.074
0.230,0.031,0.199,-0.443,0.148,0.125,0.023,-0.088,0.904,0.074
0.094,0.113,-0.019,0.000,0.091,0.151,-0.060,-0.082,0.658,0.001
0.142,0.161,-0.019,0.000,0.150,0.128,0.022,-0.082,0.658,0.001
,,,,,,,,,
,,,,,,,,,
ntree=50; bag.fraction=0.7; mtry=12; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.011,0.271,-0.260,-0.476,0.090,0.155,-0.066,-0.087,0.911,0.076
0.243,0.027,0.216,-0.476,0.147,0.126,0.022,-0.087,0.911,0.076
0.103,0.116,-0.013,0.012,0.089,0.149,-0.060,-0.077,0.670,-0.002
0.133,0.158,-0.025,0.012,0.148,0.131,0.017,-0.077,0.670,-0.002
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=5; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.106796117,0.171764706,-0.064968589,-0.089516156,0.114361436,0.147538679,-0.033177243,-0.028250168,0.713762642,0.021951403
0.127562642,0.103015075,0.024547567,-0.089516156,0.121100024,0.126027098,-0.004927074,-0.028250168,0.713762642,0.021951403
0.144638404,0.149082569,-0.004444165,0.028439978,0.113832582,0.146786068,-0.032953486,-0.02809984,0.656178786,-0.002121412
0.092417062,0.125301205,-0.032884143,0.028439978,0.121226648,0.126080294,-0.004853646,-0.02809984,0.656178786,-0.002121412
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=5; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.070588235,0.15776699,-0.087178755,-0.132276593,0.105506133,0.142673284,-0.037167152,-0.035549378,0.74078223,0.022878623
0.164319249,0.119221411,0.045097838,-0.132276593,0.129311125,0.1309289,-0.001617774,-0.035549378,0.74078223,0.022878623
0.101895735,0.125301205,-0.02340547,-0.008986243,0.105873533,0.142567162,-0.03669363,-0.034143106,0.664990078,0.001361589
0.134663342,0.149082569,-0.014419227,-0.008986243,0.127941303,0.130491827,-0.002550523,-0.034143106,0.664990078,0.001361589
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=5; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.052132701,0.14939759,-0.097264889,-0.15163209,0.104714581,0.13997514,-0.035260559,-0.032853151,0.735211561,0.026930678
0.181818182,0.12745098,0.054367201,-0.15163209,0.130067422,0.13247483,-0.002407409,-0.032853151,0.735211561,0.026930678
0.113300493,0.120649652,-0.007349159,0.025110587,0.104920742,0.140306301,-0.035385559,-0.032825677,0.666062284,0.000120536
0.122302158,0.154761905,-0.032459746,0.025110587,0.129677866,0.132237748,-0.002559882,-0.032825677,0.666062284,0.000120536
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=5; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.052132701,0.14939759,-0.097264889,-0.15163209,0.104714581,0.13997514,-0.035260559,-0.032853151,0.735211561,0.026930678
0.181818182,0.12745098,0.054367201,-0.15163209,0.130067422,0.13247483,-0.002407409,-0.032853151,0.735211561,0.026930678
0.113300493,0.120649652,-0.007349159,0.025110587,0.104920742,0.140306301,-0.035385559,-0.032825677,0.666062284,0.000120536
0.122302158,0.154761905,-0.032459746,0.025110587,0.129677866,0.132237748,-0.002559882,-0.032825677,0.666062284,0.000120536
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=5; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.052132701,0.14939759,-0.097264889,-0.15163209,0.104714581,0.13997514,-0.035260559,-0.032853151,0.735211561,0.026930678
0.181818182,0.12745098,0.054367201,-0.15163209,0.130067422,0.13247483,-0.002407409,-0.032853151,0.735211561,0.026930678
0.113300493,0.120649652,-0.007349159,0.025110587,0.104920742,0.140306301,-0.035385559,-0.032825677,0.666062284,0.000120536
0.122302158,0.154761905,-0.032459746,0.025110587,0.129677866,0.132237748,-0.002559882,-0.032825677,0.666062284,0.000120536
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=7; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.075892857,0.131105398,-0.055212541,-0.073822963,0.10448591,0.138578932,-0.034093022,-0.029912664,0.722767571,0.010843465
0.163771712,0.14516129,0.018610422,-0.073822963,0.133664759,0.137845116,-0.004180357,-0.029912664,0.722767571,0.010843465
0.082352941,0.116504854,-0.034151913,-0.032755409,0.104327539,0.138029409,-0.03370187,-0.029700447,0.691059083,0.002780547
0.155778894,0.157175399,-0.001396504,-0.032755409,0.134361995,0.138363418,-0.004001423,-0.029700447,0.691059083,0.002780547
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=7; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.082379863,0.1775,-0.095120137,-0.148054663,0.107882018,0.147090122,-0.039208104,-0.037984618,0.729026373,0.021814262
0.154589372,0.101654846,0.052934526,-0.148054663,0.13051052,0.131734006,-0.001223486,-0.037984618,0.729026373,0.021814262
0.097222222,0.133333333,-0.036111111,-0.035520467,0.107687989,0.147092627,-0.039404638,-0.037502444,0.660904494,0.000766049
0.140664962,0.141255605,-0.000590644,-0.035520467,0.129983732,0.131885926,-0.001902194,-0.037502444,0.660904494,0.000766049
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=7; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.06744186,0.164619165,-0.097177304,-0.152842616,0.1060323,0.144688072,-0.038655772,-0.041371492,0.731052362,0.021479297
0.168646081,0.112980769,0.055665312,-0.152842616,0.1343177,0.13160198,0.00271572,-0.041371492,0.731052362,0.021479297
0.111111111,0.118686869,-0.007575758,0.020615946,0.106219384,0.14347372,-0.037254337,-0.039710581,0.647820382,-0.003582991
0.12565445,0.153846154,-0.028191704,0.020615946,0.13388975,0.131433507,0.002456244,-0.039710581,0.647820382,-0.003582991
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=7; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.06744186,0.164619165,-0.097177304,-0.152842616,0.1060323,0.144688072,-0.038655772,-0.041371492,0.731052362,0.021479297
0.168646081,0.112980769,0.055665312,-0.152842616,0.1343177,0.13160198,0.00271572,-0.041371492,0.731052362,0.021479297
0.111111111,0.118686869,-0.007575758,0.020615946,0.106219384,0.14347372,-0.037254337,-0.039710581,0.647820382,-0.003582991
0.12565445,0.153846154,-0.028191704,0.020615946,0.13388975,0.131433507,0.002456244,-0.039710581,0.647820382,-0.003582991
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=7; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.06744186,0.164619165,-0.097177304,-0.152842616,0.1060323,0.144688072,-0.038655772,-0.041371492,0.731052362,0.021479297
0.168646081,0.112980769,0.055665312,-0.152842616,0.1343177,0.13160198,0.00271572,-0.041371492,0.731052362,0.021479297
0.111111111,0.118686869,-0.007575758,0.020615946,0.106219384,0.14347372,-0.037254337,-0.039710581,0.647820382,-0.003582991
0.12565445,0.153846154,-0.028191704,0.020615946,0.13388975,0.131433507,0.002456244,-0.039710581,0.647820382,-0.003582991
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=9; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.061904762,0.146282974,-0.084378212,-0.125530075,0.105692822,0.138316376,-0.032623554,-0.027498707,0.725464089,0.019157463
0.171693735,0.130541872,0.041151864,-0.125530075,0.13113707,0.136261918,-0.005124847,-0.027498707,0.725464089,0.019157463
0.07398568,0.11722488,-0.0432392,-0.049561657,0.105428756,0.137497559,-0.032068803,-0.027634239,0.676985981,0.003168626
0.163366337,0.15704388,0.006322457,-0.049561657,0.132140516,0.13657508,-0.004434564,-0.027634239,0.676985981,0.003168626
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=9; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.054794521,0.120300752,-0.065506231,-0.093865224,0.101866742,0.139793211,-0.03792647,-0.040913533,0.740583792,0.017446732
0.18401937,0.155660377,0.028358993,-0.093865224,0.139177907,0.136190843,0.002987063,-0.040913533,0.740583792,0.017446732
0.082742317,0.103864734,-0.021122418,-0.006786033,0.102147863,0.141297865,-0.039150002,-0.042847139,0.67666912,-0.000294672
0.155,0.169336384,-0.014336384,-0.006786033,0.138632299,0.134935162,0.003697136,-0.042847139,0.67666912,-0.000294672
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=9; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.050925926,0.12345679,-0.072530864,-0.105578334,0.100762722,0.13963413,-0.038871409,-0.040435527,0.742420945,0.020666659
0.186157518,0.153110048,0.03304747,-0.105578334,0.138171967,0.136607848,0.001564118,-0.040435527,0.742420945,0.020666659
0.07748184,0.103773585,-0.026291745,-0.013868143,0.100870737,0.140944657,-0.04007392,-0.042025167,0.671842594,0.001742957
0.158536585,0.170960187,-0.012423602,-0.013868143,0.137647982,0.135696735,0.001951247,-0.042025167,0.671842594,0.001742957
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=9; interaction.depth=9,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.050925926,0.12345679,-0.072530864,-0.105578334,0.100762722,0.13963413,-0.038871409,-0.040435527,0.742420945,0.020666659
0.186157518,0.153110048,0.03304747,-0.105578334,0.138171967,0.136607848,0.001564118,-0.040435527,0.742420945,0.020666659
0.07748184,0.103773585,-0.026291745,-0.013868143,0.100870737,0.140944657,-0.04007392,-0.042025167,0.671842594,0.001742957
0.158536585,0.170960187,-0.012423602,-0.013868143,0.137647982,0.135696735,0.001951247,-0.042025167,0.671842594,0.001742957
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=9; interaction.depth=11,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.050925926,0.12345679,-0.072530864,-0.105578334,0.100762722,0.13963413,-0.038871409,-0.040435527,0.742420945,0.020666659
0.186157518,0.153110048,0.03304747,-0.105578334,0.138171967,0.136607848,0.001564118,-0.040435527,0.742420945,0.020666659
0.07748184,0.103773585,-0.026291745,-0.013868143,0.100870737,0.140944657,-0.04007392,-0.042025167,0.671842594,0.001742957
0.158536585,0.170960187,-0.012423602,-0.013868143,0.137647982,0.135696735,0.001951247,-0.042025167,0.671842594,0.001742957
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=10; interaction.depth=3,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.069868996,0.142480211,-0.072611215,-0.11050407,0.103236516,0.142896134,-0.039659618,-0.038582087,0.738601011,0.013421091
0.17302799,0.135135135,0.037892855,-0.11050407,0.13357648,0.134654011,-0.00107753,-0.038582087,0.738601011,0.013421091
0.103044496,0.126829268,-0.023784772,-0.010230865,0.103354216,0.142688007,-0.039333791,-0.037317529,0.68098835,0.00112857
0.133838384,0.14739229,-0.013553906,-0.010230865,0.133411476,0.135427737,-0.002016262,-0.037317529,0.68098835,0.00112857
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=10; interaction.depth=5,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.068131868,0.162303665,-0.094171797,-0.150500389,0.10459932,0.145405354,-0.040806033,-0.036121833,0.739090705,0.019427676
0.174242424,0.117913832,0.056328592,-0.150500389,0.131435137,0.136119338,-0.004684201,-0.036121833,0.739090705,0.019427676
0.113378685,0.143939394,-0.030560709,-0.021729226,0.103694996,0.145032573,-0.041337577,-0.036198596,0.679080784,-0.003433142
0.123036649,0.131868132,-0.008831483,-0.021729226,0.131218127,0.136357108,-0.005138981,-0.036198596,0.679080784,-0.003433142
,,,,,,,,,
,,,,,,,,,
ntree=100; bag.fraction=0.1; mtry=10; interaction.depth=7,,,,,,,,,
Gilenya_relapse_rate,Tecfidera_relapse_rate,actual_treatment,summary_actual_treatment_effect,expect_Gilenya_relapse_rate,expect_Tecfidera_relapse_rate,expect_treatment,summary_expect_treatment_effect,AUC,Qini
0.061135371,0.153034301,-0.09189893,-0.14897891,0.103452292,0.145047967,-0.041595675,-0.03889611,0.736735053,0.016554279
0.183206107,0.126126126,0.057079981,-0.14897891,0.13313652,0.135836085,-0.002699565,-0.03889611,0.736735053,0.016554279
0.112643678,0.139303483,-0.026659804,-0.014513684,0.101777556,0.144065486,-0.042287931,-0.038503422,0.682180579,-0.001623321
0.12371134,0.135857461,-0.012146121,-0.014513684,0.133456023,0.137240532,-0.003784509,-0.038503422,0.682180579,-0.001623321
,,,,,,,,,
